Age,1CMET2-PWY,ARGSYN-PWY,ARO-PWY,BRANCHED-CHAIN-AA-SYN-PWY,COA-PWY-1,COA-PWY,COMPLETE-ARO-PWY,DAPLYSINESYN-PWY,GLUTORN-PWY,HEME-BIOSYNTHESIS-II,HISDEG-PWY,HISTSYN-PWY,ILEUSYN-PWY,NONMEVIPP-PWY,NONOXIPENT-PWY,P108-PWY,PANTO-PWY,PANTOSYN-PWY,PEPTIDOGLYCANSYN-PWY,PWY-2942,PWY-3001,PWY-3841,PWY-4242,PWY-4981,PWY-5097,PWY-5100,PWY-5103,PWY-5173,PWY-5188,PWY-5189,PWY-5686,PWY-5918,PWY-6121,PWY-6122,PWY-6123,PWY-6124,PWY-6125,PWY-6126,PWY-6147,PWY-6151,PWY-6163,PWY-6270,PWY-6277,PWY-6386,PWY-6387,PWY-6609,PWY-6897,PWY-6936,PWY-7111,PWY-7184,PWY-7197,PWY-7199,PWY-7208,PWY-7219,PWY-7220,PWY-7221,PWY-7222,PWY-7228,PWY-7229,PWY-7234,PWY-724,PWY-7357,PWY-7400,PWY-7560,PWY-841,PWY0-162,PWY0-166,SER-GLYSYN-PWY,THRESYN-PWY,UDPNAGSYN-PWY,VALSYN-PWY,PWY-5005,Ethnicity_East Asian,Ethnicity_South Asian,Ethnicity_South East Asian,Gender_Female,Gender_Male,Ps_Ps-1,Ps_Ps-2,Sc_Sc-1,Sc_Sc-2,Ac_Ac-1,Ac_Ac-2,Ax_Ax-1,Ax_Ax-2,Ax_Ax-3,Ax_Ax-4,Ax_Ax-5,Vf_Vf-1,Vf_Vf-2,Ub_Ub-1,Ub_Ub-2
0.7424341597675694,0.7322483777550327,1.2490334790647502,0.09331632890092076,0.3639476210042318,-0.35904365542667305,-0.5498692049513773,0.17557967468977054,-0.6092775322741844,1.0900232538167294,1.724202888787515,2.301125889817499,-0.1563752642927933,0.16663875603280523,-0.8185372244691944,-0.4379596795802154,0.7811637671123843,0.3426290822362282,0.03948141003964245,0.35550781919969077,-0.4698951371268466,-0.22340966280695976,0.05268013299305019,-0.6090850967261006,1.4895848904546776,-0.562656338692262,-0.901891630080625,0.39984732814027957,0.4028123509441758,0.8144887045757706,-1.2453032885775446,0.31283323560166876,-0.44365617382158706,1.256526085446362,1.3255013397701456,-0.29941022054199357,-0.455998435192674,1.1872354909738485,-1.1169784558464186,-0.527802810817207,0.09933288167346546,0.021308085381876563,-0.5059836522383887,1.3255013397701456,-0.1511568878931057,0.31744712472970743,-0.42061488296883043,-1.3795193526619125,-0.0008695023780246891,-0.5685546122855818,-0.4643631532062261,-0.0533901939284896,0.48630092552782656,-0.17929777197658767,-0.4813621801078157,-0.5902194063618874,-0.23060262562650588,-0.5902194063618874,-0.37990844788568284,-0.8734805331551423,-0.3800619976136971,-0.34929451147212875,-1.0351139655921258,1.2447753377373771,-0.5312130638671919,-0.23373898856411252,-1.791907544914623,-0.5267550504365264,-1.40351976908883,-1.462194302002015,-0.5753558665355887,0.1668367627091961,-0.4760148278917297,-2.1131967852767204,0.0954075101239531,1.9562722725044281,-2.0784920587520412,2.0169750561036786,-2.8860620849491108,1.3575555955158163,-1.1707926058787275,0.8232293922716472,0.42584768977572607,-0.6186556711075135,-0.09633238829158713,0.8816490130771778,-1.1478127725502334,0.8227100291713804,-1.2596513027929037,-1.0543912194056153,-0.8039451074774813,-1.4259746300038048,1.174430966344182
-0.01827183729216149,0.7584724610584253,0.48708440621928734,-0.03199668253649943,0.02808801300475037,-0.08509533497724313,-0.3376029458878151,0.03645882841413188,-0.25780223936158947,-0.6046193598702319,1.1259544283528802,0.331976010820086,-0.3623327801876594,0.2437554645361373,-0.264022619435358,0.15252119421627483,-0.09589809961651669,0.2977502830129225,-0.000769423109502558,0.9450283638981473,-0.5458824442679769,0.28798840897161543,-0.17967464523081164,-0.3434907117055015,1.1126114169436758,-0.5471080741846748,0.5143875028251196,-0.010272980303619141,0.4830990177788197,0.22300275996482197,-1.2440108145914825,-0.024853887986879288,-0.14059648723284207,0.741574815830695,0.8150104860028772,0.21911783627239087,-0.2686246867073795,0.08104436776445782,-0.5222623077690942,-0.6206488565320997,-0.13767566004467705,-0.00030143466363443533,-0.2137968827016397,0.8150104860028772,0.6370068079031556,0.920686537997434,-0.4834296820654774,-0.5344586936807839,0.8790798827744418,-0.059280045538603054,-0.45405161303565605,0.19974502259883825,0.028278947279417602,-0.19785540773214735,-0.2696373979272153,-0.29079856328789094,-0.09840035673974794,-0.29079856328789094,-0.1624544327524444,-0.3528180198649854,-0.18643638498327034,-0.4002533483614905,-0.3109847245301621,0.46196196028771036,-0.18589653329876288,-0.5713679746937242,-0.9738226282106534,-0.3670309742446705,-1.6214855999504192,0.14435334720760173,-0.44081190809332943,0.2439267456106188,-0.8634688498168137,-1.2868519767758912,-0.02351094319850172,1.28909386383754,-1.2834895923543563,1.2622205362175096,-0.13990437387770824,2.009153120052023,-1.1613835808758377,0.9998256568572996,-0.3218373314614453,-0.8153723999074399,0.1861886200513927,1.3430015444526526,-0.8456328686241175,1.6212399402430204,-0.5844412347835143,-0.45440171490542897,0.28628152401006374,-0.8049373654551372,0.023781875132778532
-0.10356848100673582,2.433297570735313,-0.11591305910060368,-0.44937775439018046,0.14781771165789606,-0.1555364600003306,-0.40783948397540715,-0.3787863080056737,-0.46741472486689567,0.07989581380403049,1.7599944941205445,2.095941588972744,-0.41310203250513644,0.0651145395428482,-0.6423034268221159,-0.09354119976940654,0.2532411216708451,1.0136292447008313,0.6488456678576995,1.5212345125425628,-0.7746211485620094,0.4126141406053324,-0.04589152481177548,-0.41766535947081573,2.2051269447083355,-0.8538568593540883,0.8056396890313947,0.24845616030201428,1.5840606061429088,-0.2650293461401063,-2.1374561925484774,0.11193945200348182,-0.5992008169964138,1.2322173247833537,1.3342574371323548,0.035923694593594846,-1.0345510385020795,0.7829057823726244,-0.9840004327092183,-0.6414788178602149,-0.1225977173890681,-0.3313918843888581,-0.31718135126780933,1.3342574371323548,0.3245852031091683,1.5740325290103612,-0.7677182166954869,-1.1648016229069365,0.7287555291593502,0.047785911639812995,-0.522229332478769,0.43323904443825156,0.35321470620460194,-0.3071992659957229,-0.3969674888215615,-0.7922778924795895,0.035558268528003506,-0.7922778924795895,-0.2759456204824526,-0.4060205982867648,-0.4158077523418508,-0.1407094719240852,-0.6688842117024899,-0.23974706012156155,-0.29281774486067563,-1.347649979931397,-1.8446821888980567,-0.3660584215558464,-2.526599169485125,-0.7109766722771432,-0.6627287414120696,0.06550372926171147,0.46111245774062926,-2.0841357458763943,-0.07634939285501474,1.7096535586273522,-2.297408288586463,1.8465767084824867,-0.8330034033727415,1.7881326001683302,-1.1184871682743251,0.897269374579189,-1.1807971865251994,-1.4329041504546385,-0.8452133247112474,2.4076609885938525,-0.7923398713864317,1.932897983530168,-0.5172415567072457,-1.3574344239481284,-0.17276986598916944,-1.5941119782710191,2.0537048016626476
-0.9206122479749703,2.238691350131213,0.8835764242742301,0.19523528588977418,-0.23533725123346463,-0.0955005886196037,-0.4197990868660794,0.1409493442967888,-0.14487306302328098,-0.17854661784948628,1.9343445061723594,2.0944356583178885,0.11951296243459462,0.9530796767274738,-0.0660708695089946,0.14392431193958458,0.09580275795075421,0.6378251625196732,0.009641439137948737,0.9555327153307398,-0.4333586565997193,0.028475419453160587,-0.35432945229787177,-0.6516225977204265,0.8853287768362331,-0.5268364558152683,1.795527565155333,-0.22326485158898118,0.8574381799594286,-0.9649624828568307,-1.8007377976755108,0.5675271276888454,0.2782754597603829,0.3792106218833325,0.6748203757128344,-0.07018187282723543,-0.8172494771145606,-0.2850040403455764,-0.5121264183414349,-0.7619339065080302,0.07748974561125416,0.14270563207558434,-0.009153816916636318,0.6748203757128344,0.6344162371222131,1.0351833482418777,0.2821385901888074,-0.6370022413689878,0.6564500698837912,0.9250676774711992,-0.03651512517769005,0.5861918400988185,0.30200760451608033,-0.3778201443898612,-0.2050231641303821,-0.08874095573324753,0.3607777314390645,-0.08874095573324753,0.25821899073648097,-0.371281009845983,-0.12723876379763366,-0.8800358893359367,-0.3706056375142922,0.9461021416141502,-0.11662744638566908,-0.8462378514848288,-0.9333488851600097,0.22147786060134175,-0.7747331428842764,-0.5469781738054326,-1.3202757746108027,0.9537948595622927,-1.0097821503941775,-0.8731288329409383,-0.4680725456173287,1.271786374001881,-2.710431398820801,2.641016394264497,-0.4876229647527416,2.3875309729567977,-0.7707478482853716,0.43095221881604273,1.0317354433798362,-1.2604094677368505,-0.622256648264783,1.8924774243035536,-0.051812885186720115,1.5119724517049322,-0.55465213261103,0.22751396868406293,0.8358501723148131,-2.126409915906246,0.6528931873353404
-0.46204153281152405,0.29208225375202024,0.6572923197325096,-0.22070711150093703,-0.3353509214042091,0.14399692393168323,-0.08080207910323509,-0.4003398441461612,-0.348938794870023,-0.4323106266397636,1.854244702659255,2.552166947503359,-0.2875445120584588,-0.06664091471524833,-0.8588360512468376,-0.13811353540565668,-0.11527989567380834,1.2903953705111992,1.122207950474875,0.6856942332660332,0.2186767177454063,-0.20597078077843786,-0.2219717284064498,-0.2509287005163985,0.24816815806328385,0.04656546586430567,0.7305323079068173,-0.21189443707755506,0.7514145282277894,-0.9977078792662311,-1.167418572368042,0.5747900898961255,0.37065057482069286,1.304003768736961,1.3949911868884652,-0.3280723201664715,-1.0136801764497958,0.5848539992555943,-0.5308727033526908,-0.3121865924417814,0.1054701205066999,0.04456953805797893,-0.7068284136125778,1.3949911868884652,0.5604847225471887,0.7447900110055982,0.10884936766616862,-1.1024191247064439,-0.713453164421642,-0.7699577880139594,-0.6141750799546156,-0.25995512135166177,0.07784764557000091,-0.305647357645045,-0.40384815331962937,-0.1524194874268961,0.11581704213594285,-0.1524194874268961,0.005964773256806,-0.33306876697592736,-0.00181606747823055,-0.35109881243063046,-1.143498170762572,0.5670005640557112,-0.7628321552352951,-0.29195547750797174,-0.6832021615268297,-0.6306869364698425,-1.4831466246362222,-0.2890737482193255,-0.8598991318840471,-0.06663988353743301,-1.1633851662459953,-0.6577770964060011,0.0042073971001600485,0.5703561813504432,-1.141134395600555,1.0579208776452569,-1.1312678569705221,0.5610919931483684,-1.256957091468268,0.11997197443971744,0.63332064597525,-0.28500056454398565,-0.3915246176649627,-0.5085901838690428,-0.2404378575223015,0.36645359453156134,-0.8358579486280593,-1.0197093207101502,0.3700298487127918,0.11658698144098079,0.9252853450426991
0.11661251852548055,0.7497929365837728,0.8269540058936051,-0.032956024834581814,0.1298151371753721,0.021652676698452916,-0.4849216254513883,-0.040938216892798,-0.33030768874836014,-0.016858624975186642,2.1004915666117556,1.7032712848631273,-0.032345375065082976,0.4438231128134038,-0.4715292864632881,-0.19397516008992205,0.05795406014008092,0.8887499791637927,0.49425678125513456,0.3200101948440734,-0.23247364408062354,0.2547132317398265,-0.1017114089311753,-0.5966926574765582,0.75036548034831,-0.28174546214902985,0.1583720568965771,0.31283345982052196,1.0494764284082352,-0.899644294443197,-1.5576401768665633,0.23730509241017356,0.48956631505808584,0.5656021251388353,0.7062350654536086,-0.8119245162020257,0.024664327558676775,0.6087575452918265,-0.7630525180711845,-0.5691454431366296,0.29004976433664864,-0.18099879890830164,-0.2869044300189558,0.7062350654536086,0.955333701126775,0.34883442086278027,0.25702095145354364,-1.2753797754728713,-0.4486142667213135,0.09038913549599042,-0.43379443226436687,0.6016151328913392,-0.5185398301960955,-0.3366107352779701,-0.21810876630326675,-0.011035135837195648,0.2108323453227237,-0.011035135837195648,0.1667545491420077,-0.6496822321603535,-0.1688341408254343,0.2611926136930596,-1.1665945321734912,0.8266749312098667,-0.3596180204993722,0.10055497905741939,-0.9818327480270528,-0.3550884786689047,-1.8228958013395005,-0.1585009824883009,-0.9965119755227677,0.4441800143080455,-0.10948387185141495,-1.3643521156046374,-0.385188895057165,1.7237228659077388,-2.856116159429079,2.8302980146749346,-1.3304685760514015,1.7166285468318105,-1.043108297816762,0.7754933257558883,1.8716889324557362,-0.6439339117584433,0.6293630065338455,1.1755778207752474,0.3578166427207242,-0.12159949519023729,-0.6788232539953813,-0.45547746664745314,1.1450589947859557,-2.8433874216361854,0.5151572808631922
0.01237914122662766,0.25925289770219045,0.014928739027944957,-0.31135435323055566,-0.027521437988163776,-0.006065168069903434,-0.16199573694057204,-0.44370317728458886,-0.4046155320793244,-0.3285052676795785,1.5684833316762803,2.490694892212662,-0.37670864576196533,0.1095761122863127,-0.7577953961868139,-0.20468842686638594,0.563036035014337,1.2642285084911538,0.2325997292840305,0.8859141925137609,-0.17781233554320208,-0.14127131563745599,-0.012302767206918985,-0.24936814806044755,1.6914359046285912,-0.34757273783597964,1.5241855667021387,-0.04131492764948431,0.3942061284415313,0.8819626385821082,-0.13079960394115234,0.8647683370310982,-0.14657900530743911,1.6071038465411243,1.7257537774533518,0.2882448888662697,-1.4954165860550426,0.8618923308842344,-1.008541279563141,-0.6780225797024458,-0.404468563016106,0.048469447974248646,-0.6740269042434267,1.7257537774533518,0.04032261380920302,1.0364212267514614,-0.38697017397472333,-0.9205576334078933,-0.35878431466515315,-0.4619392910034878,-0.41793385362597407,-0.06911276258083845,0.8267221726331305,-0.25819810276165184,-0.28835408595810164,-0.6785662631844871,-0.14767961799300042,-0.6785662631844871,-0.3285376172744358,-0.5012611295291388,-0.4779354443374113,-0.6033156718468085,-0.8014639866697082,-0.19916615178122105,-0.6358244955453287,-1.3905961130892561,-0.8512252049453548,-0.3117960418853646,-1.602125289532045,-0.6436916221528722,-0.4004062599612913,0.11094274471527062,-0.9685471722759023,-1.9357257378092987,0.09946620413798124,-0.30300079827653076,-2.0977301171262326,-0.04153021482162293,-2.1270359870007653,-0.3055069363285354,-1.4466198491548838,-0.06009816782071166,-1.8904903033836622,-1.2409452854351262,-1.1502433040783548,-0.1517614183824836,-0.6227339144297224,0.9659381427968624,-0.9129218484782277,-2.8189670777075104,-0.557936423764452,-1.5023334669395068,1.709969977579571
-0.4245894467023026,1.346432030774179,0.7363869984173778,0.1667921029844388,-0.7774542815331142,-0.12294723344108797,-0.4511228101249213,0.2368216856620883,-0.15877234680049096,0.3201044248874496,1.9503467314269463,2.1002948787420412,-0.6025150436546153,-0.16813821699051867,-0.5930147171374892,0.09911596488496349,-0.8792771088559395,1.5342687463278686,1.179180245783496,1.4219756774157164,-0.2114222412805487,0.012806906288643255,0.3305816483916829,-0.5453277799602908,1.6271185727544903,-0.272316824906728,-0.14556334902138987,-0.8442555207513446,2.0096824712273733,0.4501931255276993,-2.2784802325807534,0.371900371450019,0.503919976430701,1.5042723193404486,1.7029706320114177,-0.43931144931608634,-1.161856669284711,0.41338492872831584,-0.8925610340905692,-0.8221196086042907,-0.0786589902415201,0.2630187974191046,-0.46981958159624837,1.7029706320114177,0.6625315193263686,1.5291462956545332,-0.5322426420708666,-1.1692076254461006,0.015940169233348955,-0.8672371091273399,-0.367421819373306,0.09507062958615128,-0.3523413414954911,-0.17740444858920873,-0.30482989294692087,-0.4281119950556885,-0.3709541190432397,-0.4281119950556885,-0.4478348064441201,-0.5402090216092937,-0.2037623255048345,-1.4585539567619419,-0.8060990739930366,0.776832991519461,-0.5295671657563482,-1.045817554793527,-2.063817100032286,-0.3211383903743034,-1.8454512305450195,0.16319527036155568,-1.0183672838362372,-0.16818231696474886,-0.5112769904019091,-1.1093273220743645,-0.9985141770040866,2.046098158428442,-2.2680493366041556,2.2063059959542324,-1.40285089609833,2.436257285630382,-1.4096480721560938,0.32532147209570655,-0.005247920092280034,-1.0653173477551157,-1.272322033247593,1.9418895443845914,-0.5253865572896922,1.8627627181204853,-0.22349495566094213,-0.6519556270851194,0.009809662577530465,-1.0309475825120253,0.5766698484743246
0.024840789983562372,1.805219866614427,0.6070627544595804,-0.377258330846849,0.1545098378995855,-0.1926461302152059,-0.6902021047767243,-0.2753331905133972,-0.21871926632715205,0.4168334066539765,1.7635403445866151,1.929068586187545,0.07614338070314147,0.011303626306611041,-0.1868964683567476,-0.08733444975926022,-0.2860971537072608,0.6607390243066007,-0.3619814683625119,1.2168828700668635,-0.6830430882973895,0.2887325089615891,-0.7868086402218637,-0.8031058562278339,1.8082618113082538,-0.8711775405576349,0.9188540869312625,0.23093490980087875,1.254310581966814,-0.5141968628091702,-2.0034485560980166,0.5137151406800036,-0.5806720057171741,0.6469263363320902,0.9595719013753596,0.11614987126409093,-0.7809289042630703,0.22538637155776267,-0.4441899179388521,-0.47046475862958015,-0.25173857717469134,-0.2798573923147968,-0.02047944517299452,0.9595719013753596,0.3362372272758152,1.3943372793782163,0.0705410336488526,-0.814100897476278,1.0566099643775169,0.37986174733766176,-0.44744532977389656,0.4932577195422831,0.1615790878335064,-0.022838448822827345,-0.4253669380751846,-0.2672598107161486,0.057791388131063784,-0.2672598107161486,-0.06534780451307698,-0.04310324780738282,0.3985345165846674,-1.237962296005851,-0.12115853727089845,0.5143113532680647,0.007532438606428618,-0.8990018868351533,-1.3638729850532207,-0.25126936302281466,-1.6622639904542411,-0.3824108775945699,-0.9360278084613818,0.011442576396340609,-1.1965567606970264,-1.8023135154500949,0.1429327571137381,1.4211983436571818,-2.4513768002297156,2.2131943855505356,-1.0313314869488486,2.3945405684249894,-1.5287286103513025,0.9516819811908881,-0.24643899415775605,-1.4540392651487175,-0.9778629643741338,2.4720043216314194,-1.4527476438033387,3.5466658533988022,-0.38402607229905317,-1.7776258953400341,-0.7842259293981526,-1.4801180039401174,1.6326130485550152
-0.2837866117151179,0.8654465896528434,0.8973150424178882,0.02830004612290247,-0.18554831817448603,-0.29813688082988204,-0.30229278981288854,-0.03446147166124454,-0.3221723904414374,-0.35739920424608196,0.8805970722671872,0.7039419075849638,-0.08950190644120931,0.39396864966409456,-0.17261669637934082,0.03013283895316943,-0.21928605380541039,0.3950010777712364,0.1742961543539283,1.1988888581794095,-0.5047663932176977,0.25788447607651754,-0.254638273837626,-0.3514088009636491,0.7962893387193726,-0.5107658444134936,0.33157510111029115,-0.23242906291462306,0.31043106993112335,-0.13209781926865274,-1.2776039012862328,-0.2834280101572342,-0.6396515466622337,0.7319572219337995,0.8430278938584275,0.011860003107211432,-0.6157022982612401,0.06155028308779578,-0.5839512869557781,-0.5002107495435254,-0.20310060934459376,0.07982011441484176,-0.06612272660275745,0.8430278938584275,0.7389385701579958,1.1596103867697352,-0.6340612379842655,-0.5299364448494011,0.6353852127490246,-0.14473251286468025,-0.4060847935375235,0.14792024262638415,0.13946911007882049,-0.33982847754200907,-0.35104487371435183,-0.3973574458718766,-0.06268503220034856,-0.3973574458718766,-0.18175247568316993,-0.3684713712063776,-0.13818930334804239,-0.03241165821492287,-0.32350331364350005,0.8515730517573019,-0.08328107644452605,-0.7296597443497697,-0.7813277533979431,-0.3044946377022185,-1.2659724270964998,0.07261390324580451,-0.5458217807935013,0.39424261054948373,-0.7692657636496003,-1.2362583170319676,0.03898408533147401,1.1709474489612313,-1.289022489023116,1.2626957062838504,0.08298205239659778,1.8219156540014305,-1.2278586394652993,1.0474623380179335,0.019957389135881205,-0.8688318989087479,0.1475561023751477,1.2286793361560455,-0.6409712620021265,1.2409736738763155,-0.7094664907775613,-0.2009048195358571,0.23823437916721354,-0.3826723917451946,0.2480658762293634
