Age,COA-PWY-1,COA-PWY,DAPLYSINESYN-PWY,NONMEVIPP-PWY,PWY-2942,PWY-3841,PWY-4242,PWY-4981,PWY-5097,PWY-5188,PWY-6147,PWY-6151,PWY-6270,PWY-6609,PWY-6897,PWY-7197,PWY-7199,PWY-7208,PWY-7219,PWY-7220,PWY-7221,PWY-7222,PWY-7228,PWY-7357,PWY-7560,SER-GLYSYN-PWY,UDPNAGSYN-PWY,Ethnicity_East Asian,Ethnicity_South Asian,Ethnicity_South East Asian,Gender_Female,Gender_Male,Ps_Ps-1,Ps_Ps-2,Fo_Fo-1,Fo_Fo-2,Ac_Ac-1,Ac_Ac-2,Ax_Ax-1,Ax_Ax-2,Ax_Ax-3,Ax_Ax-4,Ax_Ax-5,Vf_Vf-1,Vf_Vf-2,Ub_Ub-1,Ub_Ub-2
0.619988235068989,3.112537643662229,9.883957464368267,-13.704920846089164,1.1310171677401957,6.419076310293378,-0.10032052840868914,-13.021887660984516,6.404614443238948,2.3769990873230977,-8.09905664269261,1.0768431428959804,3.350192111035884,-0.33866240530318614,-2.0553755960518596,5.731891718312263,-1.3211021610557294,-3.076508771777185,9.088166639949943,6.662252331068942,-0.9793292647119932,-5.7029983220706875,-0.9793292647119932,-6.175506037350285,0.7470815334066596,-5.055653231143518,1.4225701854902315,-6.427237325875337,2.010442349977977,-2.6464047072434513,0.6363466475974229,-0.7742534884211651,0.774637778753397,-2.0347122627365257,5.171577255965228,-0.5104476892825771,2.658215967988418,3.7053718265049476,-2.533783289061151,1.9832362550342646,2.4333025824113275,1.5034127603783085,-0.5350363871898929,-1.1368214870677322,-5.600645787924726,1.2825274948999117,5.245600765196116,-0.6379055805020446
-0.10978378070690498,-0.16581414323435323,0.20092570394550482,-1.0123125838232967,0.06739317279475088,-0.061425569132208584,0.3027245988173647,-0.18152194561308602,0.3039717271688566,-0.10091020802641716,-0.08172046733537086,-0.15447310125924207,0.20762618471186725,-0.03965180007802165,-1.0294548124898288,-0.1651283572872643,-0.1628190305315576,0.10854881972203916,0.5541119982144557,0.6123508047043756,-0.7332643765051096,-0.4391340306799634,-0.7332643765051096,-0.7368223732040421,-0.5551392685997485,-0.06769883542522222,0.11346912062360821,-0.1845969960977725,-0.1445659207254531,-0.01689623689560275,-0.16431532262017215,-0.4529428535594699,0.12716537331824412,-1.7402711465332628,1.7414362385694042,-0.5984323431799001,0.6043448699389531,0.5188961383880738,-0.5185856820394443,-0.342420240270225,0.8994953470631314,0.2562478037456207,0.9955797815547357,-0.05574346857154088,-0.6096187858001005,0.24344021209492508,-0.15358751135795604,-1.0408800672060834
-0.23926792283277307,-0.5000260313402641,3.7023835455899183,-3.5050297215869897,1.2983228407281127,0.07215447105814791,0.749397441947342,-1.391512632413659,2.1567339768198996,-0.2590118095036129,-1.8581531210127613,1.3020584447510624,1.4220212546948983,0.11104454171181538,-1.500014036999498,0.6007859546318712,-0.564427787506496,-1.2100574405573916,2.4093049330409166,2.6319976321286522,-0.28207406332918317,-1.317060710672117,-0.28207406332918317,-2.02101260992459,-1.8335405048551037,-2.261135524486612,0.6702950506249958,-2.502122071417289,1.311764023218831,-0.9528717399084256,-0.42176535780915647,-0.6619323128832383,0.5990592383844926,-1.17458031085626,3.3536065298794644,-0.37183368732512173,1.5123989675758,0.6946937525627268,-0.9843348318033059,1.1858749113809177,1.4048633660284278,0.11778366365000385,1.2239434507648306,-0.23294976550567684,-2.2967131370618086,1.0462058853687184,1.3662321162175923,-1.2690844629837064
0.19559049974622825,0.716130770221481,5.120401837327217,-3.3278688449714737,2.057838958249514,-2.8151684277259412,-2.132297920603015,3.1682463041083464,1.5502341486512148,-2.410244987362816,-1.1442333811089103,4.015956784588685,-1.3470242753276693,-0.7292009194814292,-0.7087333235403468,-2.7666668709008277,-2.4436412617237875,-1.5123866851862364,2.4000122689231196,3.9821663410784214,-3.0240957014634358,-0.5736492734917924,-3.0240957014634358,-1.5152029313659368,-2.750121176298026,-1.35509058613199,-1.7720923131248316,-3.514477294231105,-0.3286229478750927,0.35796771701482605,0.987016164426119,-3.298042231646601,4.314403165212446,-7.063901677913731,2.059981869747544,-1.5978981238686942,2.9721788225697554,1.2782310984394543,-0.7918496445297226,-3.450019223176318,-0.4547032544954501,-0.9095342512675204,0.45791591038895985,-0.9800994212201256,-4.993273738590702,-0.46781177985573114,0.4024754024088999,-4.125488897950504
0.14572574747385816,-0.1254719418622509,0.7040858292507126,-0.8517941836380878,0.2532761638281122,-0.40529514288189156,0.05492334360886457,-0.15480881975222632,0.4078989010348099,-0.24465769948480157,0.10602341973365446,0.5702089904464794,0.11133043583659907,-0.11839358293945972,-0.9950381403931906,0.0005780198931726842,-0.375962820045698,-0.33083133225272676,0.6382779874757273,1.0891185332543412,-0.6875806883222303,-0.6388333430864659,-0.6875806883222303,-0.770435411413074,-0.6586594926549131,-0.24562356222335657,-0.4455526203799018,-0.27194660856245767,0.3786320743223667,-0.37257380417036406,-0.006099561120942634,-0.5143228706789584,0.5142815797100164,-0.9900378230538512,2.413770163661301,-0.5962292566216238,0.6967939240773787,0.6629665429273047,-0.37373710087695505,0.19244807381667065,0.06737289365511834,0.049893790899725246,0.6601167749857999,-0.010023362442770847,-0.8163804797258406,0.4269077211372177,0.46586430256506633,-1.112209324132612
-0.184180325003748,-0.3181722302218932,0.7190178419662113,-0.9338407575056716,0.13438070064514254,-0.23990708793398152,0.09146258815537185,-0.1620667640649679,0.936357913505356,-0.30662043737298156,-0.9953907231023192,0.046533145852679904,-0.03419444768554248,-0.07450457204958577,-0.9487426016319255,-0.07111121331222811,-0.05883778350917149,-0.6735788885343527,0.7787400361408232,0.7555336929297362,-0.40485151937308433,-0.49607444932180383,-0.40485151937308433,-0.5702391506755061,-0.43620074764677697,-0.2179902786337393,-0.3582379195783134,-0.05486400838140116,0.05086240473617406,-0.3861304081373673,-0.055146791202010326,-0.4795442272558679,0.08912943265266525,-1.099316291263463,1.9361140753057484,-0.5040546691319778,0.33272087538567424,0.589658330113612,-0.3705315919613668,-0.19736068058691994,0.45892605773802636,-0.1928681037069707,0.3514266693304142,0.053634999473407205,-1.192968521513361,0.6732789109707653,0.6256702355075402,-0.8180380037895123
0.18558954383328383,-0.32581528401795024,0.36947954011902323,-0.9561047741699396,0.02933954544219325,-0.06934911438977917,0.4513431314028289,-0.0861942164656754,0.343531010803534,-0.11439098305851751,0.00952301743142734,0.048190540828267486,0.5936203105297729,-0.03402756019303029,-0.9497279693823479,-0.40933473767436873,-0.13402257317676008,0.056529306050716016,0.6696839103707188,0.9012711184667211,-0.7144649446289159,-0.3696359527954381,-0.7144649446289159,-0.6294977635627825,-1.090098884919868,-0.17922524473654852,0.17383892878872548,-0.2231125988240032,-0.3707224345679542,0.16307981474797076,0.20073429366695067,-0.5597457904538499,0.55283746430082,-1.6590786049263437,1.8326643434707242,-0.5305779454040769,0.7564271004105108,0.8550590138451861,-0.48502505068432644,-0.3151470374642805,0.3200089592614113,0.06995570253053303,0.8957093168708552,-0.09049195261978189,-0.3964349704684819,0.5446513961416481,0.4381224186818468,-1.026671882428946
-0.03661314094272387,-0.1952777478048462,1.1422948648859303,-1.998626223160561,0.09655191475418318,-1.2901975168667235,-0.5470389979176958,0.2951776916745839,1.36062023498843,-0.6368455509591667,-0.32917414961914215,3.5539834977241123,-0.8237860561333729,-0.9170539260466416,-2.3221462958639,0.24423504147688122,-0.48874777453028573,-0.05339455258605956,1.2351770137235554,2.951293457909787,-1.6988042627553335,-1.7037157900278164,-1.6988042627553335,-1.7436555525255624,-1.2767572663496696,-1.1154376368832573,-0.16968509620841069,-1.0181407298303802,1.0327956222071502,0.2280199471738945,-1.26396622478365,-0.5284820612061403,0.5253314058035369,-3.7651221079853436,1.9915840207497224,-0.9467826261066111,1.2858101901627141,1.5008370226364842,-0.25077085602665905,-1.51267429754823,1.4800897489645117,0.4143440958187201,1.6202593906235903,0.5233444035343688,-3.1940239905535317,-2.421197341188849,0.10729929074136565,-0.40616688398993334
0.309867589938926,0.08638679008385128,0.3674898484063818,-0.7957290538171891,0.268579687010174,-0.023567502109195962,0.15844911446346877,-0.14693518821612817,0.6262273985246283,-0.05847925205225802,-0.2604429421138288,0.4195322608079808,0.152964292468229,-0.23412427592032364,-0.9375445830432106,0.024550609316291043,-0.46543347445897215,-0.5210580187078633,0.7873321238217381,1.0413509462166612,-0.6857827433669798,-0.6370763087241575,-0.6857827433669798,-0.8874171288839476,-0.38201903881985944,-0.32732774458089786,-0.22006645287209756,-0.40560088754568935,0.402024160818135,-0.05698982236664975,-0.3451057213693657,-0.41391194546373306,0.41384056254585366,-1.173797364849271,1.8370856859303166,-0.6816612460369874,0.8073514636036047,0.4401010365038192,-0.27920855714712717,-0.13657289261057923,-0.14280409320877854,-0.1852990746735901,0.31735715674525766,0.12348495349118009,-1.6964536860896366,0.4264011285669276,0.32942976521546,-1.2743809464371911
-0.39413733072598944,-0.37830204948835106,0.8923660137947838,-0.9021028926681558,0.4902445683397526,-0.23362998888656245,-0.027044593267793574,-0.11231785862275302,0.2446019023418121,-0.23820305566443475,-0.37951260844836165,-0.07779518435260781,0.3901536174407784,-0.07776940217820656,-0.18475768839948242,0.1950754697584452,-0.38244563286808625,-0.25871985351055377,0.5478304966706845,0.7816861417101815,-0.6452588199187244,-0.6689424888443476,-0.6452588199187244,-0.8874341063469914,-0.48402145465673,-0.2713206309081226,-0.2744415936012498,-0.5376297214055098,0.014616563286766877,-0.7012041162123323,0.5031482086289382,-0.5848145642512649,0.40137521995463654,-1.7243603697305179,1.8598708382728955,-0.35272994906736405,0.4799601099116329,0.6787848195560848,-0.5588743365241443,0.7123202881626658,0.22633686606472586,0.266646696268221,0.2871688951373837,-0.1454621613065289,-1.5551521314409795,0.20176738276559628,0.6790378966824924,-1.4321456080032418
