Age,1CMET2-PWY,ARGSYN-PWY,ARGSYNBSUB-PWY,ARO-PWY,BRANCHED-CHAIN-AA-SYN-PWY,CITRULBIO-PWY,COA-PWY-1,COA-PWY,COMPLETE-ARO-PWY,DAPLYSINESYN-PWY,GLUTORN-PWY,GLYOXYLATE-BYPASS,HEME-BIOSYNTHESIS-II,HEMESYN2-PWY,HISDEG-PWY,HISTSYN-PWY,HSERMETANA-PWY,ILEUSYN-PWY,NONMEVIPP-PWY,NONOXIPENT-PWY,P108-PWY,PANTO-PWY,PANTOSYN-PWY,PEPTIDOGLYCANSYN-PWY,PWY-2942,PWY-3001,PWY-3781,PWY-3841,PWY-4242,PWY-4981,PWY-5097,PWY-5103,PWY-5154,PWY-5173,PWY-5188,PWY-5189,PWY-5686,PWY-5918,PWY-5920,PWY-6121,PWY-6122,PWY-6123,PWY-6124,PWY-6125,PWY-6126,PWY-6147,PWY-6151,PWY-6163,PWY-6270,PWY-6277,PWY-6385,PWY-6386,PWY-6387,PWY-6609,PWY-6700,PWY-6897,PWY-6936,PWY-7111,PWY-7184,PWY-7197,PWY-7199,PWY-7208,PWY-7219,PWY-7220,PWY-7221,PWY-7222,PWY-7228,PWY-7229,PWY-7234,PWY-724,PWY-7357,PWY-7400,PWY-7560,PWY-7663,PWY-841,PWY0-1479,PWY0-1586,PWY0-162,PWY0-166,SER-GLYSYN-PWY,SO4ASSIM-PWY,SULFATE-CYS-PWY,TCA-GLYOX-BYPASS,TCA,THRESYN-PWY,UDPNAGSYN-PWY,VALSYN-PWY,PWY-5005,ANAGLYCOLYSIS-PWY,FASYN-INITIAL-PWY,PWY-1042,PWY-5659,PWY66-400,Ethnicity_East Asian,Ethnicity_South Asian,Ethnicity_South East Asian,Gender_Female,Gender_Male,Ps_Ps-1,Ps_Ps-2,Fo_Fo-1,Fo_Fo-2,Sc_Sc-1,Sc_Sc-2,Ac_Ac-1,Ac_Ac-2,Ax_Ax-1,Ax_Ax-2,Ax_Ax-3,Ax_Ax-4,Ax_Ax-5,Ub_Ub-1,Ub_Ub-2
0.2951988872042951,0.1302616717699935,-0.18279448279793906,0.5301927141548769,-0.16690581844100535,0.3342924974795712,-1.422530881539965,0.021180596323405528,-0.5348429329085,-0.1751819242690434,-0.8025896988493743,-0.763723932793712,0.8030650766528843,0.021727472167779066,0.7592670508713698,0.9908221344257601,-0.05970142465434049,0.6549175847701088,-0.2382099752861866,-0.32370919121514863,-0.2338248951807476,0.1900177373034803,0.6993813300851887,-0.4480655577022798,0.35378458492903037,-0.3463230157810336,0.39564379252000964,0.04631027937927663,-0.03064708022604504,-0.695720558420183,0.16008614781751562,-0.348029182324844,0.28564918875131223,-0.03296098224823089,0.4880447476233247,-0.07270590693625596,-0.7239131601125739,0.5340972501181185,0.05110172920593081,-0.40698111179146246,0.7848545122829322,1.0894216426552803,0.1789269801439179,-0.2267001138678507,0.12898081728788757,-0.12191131338421884,-0.8727879424874722,-0.36538177876427924,-0.04402786595549758,-0.3982950919726222,1.0894216426552803,-0.6455847052634707,0.26474545620085066,0.41189126612080457,-0.4698758004049542,0.10893417371135236,-0.8501130097187066,-0.4502406302426211,0.17304394889932753,-0.10063220979345971,-0.33531025210710313,-0.5725566271352263,-0.1776308749665239,0.30006661589285544,-0.25262491421392014,-0.4503042434572242,-0.25262491421392014,-0.40450744677628586,-0.07513002594870247,0.2542851933037953,-0.2209985409440022,-0.8829570827010976,-0.14756505636503336,-0.45374914474914196,-0.5626482988914645,0.4083441878747964,0.05904432772763716,-1.284613326894652,0.9388336972375141,-0.1851327631665012,0.07127069420265003,0.018619568230867006,0.007676481282326067,0.9069049650099964,0.23372167445656641,0.0005778763397466941,-0.11642253363971512,-0.24834711091145975,-0.24756767126604562,-0.35623990955083873,-0.5713181673149027,1.0484478326851618,1.092732287298978,-0.3468969013812392,-0.22654447047121654,-0.2981261623685994,0.5173873993096614,-0.37335817993435666,0.36607494640419247,-0.6852947240506745,0.5240977460792929,-0.23200084682036548,0.3982790697383239,-0.04766533464891501,0.9615973062541802,1.1368406412669387,-0.6690991038392312,-0.4370171144679998,-0.11330514464062671,-0.5558861255237202,-0.1745586153281473,0.8527452585891033,-0.5888465533747037,0.4623556792753389
-0.3276560954089865,-0.3984413712163822,-0.1678603140326472,0.6829233217950509,-0.3749359312197027,0.4093854827030395,-0.6759332661736059,-0.09195446749851928,-0.631546295120953,-0.4199731011619367,-0.7402609375251116,-0.9205363300134445,0.5768871133500146,0.08261902861770899,0.6889193165508914,0.733076018283223,-0.3198146742199368,0.4790243271508018,0.06396439300976609,-0.43534997883343046,0.07306481181491775,-0.16455229093690424,0.37507610011555637,-0.2576723768175561,0.5694865155710286,-0.5449001043633418,0.3011755893324403,0.056484265030068384,-0.35135070124424117,-0.6913987254323587,-0.11650742983660085,-0.5680665078012499,0.41734786462444234,0.06998102914851886,-0.21917743526781808,-0.06750867959756192,-0.6973501863257339,0.4082412612661059,0.13506826253922372,-0.8443221079008979,0.677026465267266,0.8306127794068846,0.008725260233326232,-0.6495639501619085,0.17717174956125456,-0.2035732517297219,-0.7683838865053931,-0.2553499207320528,-0.16022361897156226,-0.5408744171745878,0.8306127794068846,-0.2107374478252997,0.5775832506065088,0.6586338043094075,-0.4437311343258844,0.2587887485385288,-0.7026670642353466,-0.006247160114820453,0.41679266657160485,-0.27422055586835264,-0.43597478385318245,-0.40312544126637767,-0.3147231064268811,0.22710542682172707,-0.20377675867909864,-0.09685285380727042,-0.20377675867909864,-0.11796623878152838,-0.12063971630185909,0.47295445231899913,0.03571974566179034,-0.7849699830401102,-0.11313100132855353,-0.6355317276216365,-0.22953593270310907,0.20711359733418433,0.7756020417196604,-1.5376098652116803,0.7961177566109954,-0.30804626339868973,0.2221710504889027,0.1570118551143101,-0.1416712865321657,0.6311557305117488,0.05437349956400379,-0.17803114572315476,-0.4922809886829237,0.06591640420004538,-0.27423355687467554,-0.04619391476856967,-0.288030870476355,0.7831830508558388,0.6223080806502086,-0.7091652790849152,-0.14056863375243175,-0.1348363278233701,0.2648511985555659,-0.05306542954809684,0.04251166652786021,0.3688132829082971,-0.2903084709508137,-0.6695300862224886,0.8154247788491304,-0.14579737083607086,0.2246721132499675,0.7352222851183335,-0.3544764971249631,-0.3737907398551105,-0.086609578735118,0.39660519223012336,0.18713636931344682,0.24843154921176763,-0.13888252541070858,0.5002733619655884
0.7649046610593815,0.06845980275779917,0.04038710016403223,0.09232943793637588,-0.11243919195136956,0.29628965786630257,-2.3641454988628268,0.06066432956104892,-0.5547275366883061,-0.0599932837565299,-1.0565043088551824,-1.3082167020601783,0.7239022988909,-0.21847282338470334,0.8956977029951214,1.6978441507961262,-0.13128941683869946,0.6904626187488456,-1.0278624545053658,-0.4984045218162975,-1.1034025389484807,0.33428482052613506,0.705279038004252,-0.3281133081019042,0.3746099025882117,-0.1638414423687452,0.4666890347624453,-0.13312682624642128,-0.49256934702861194,-0.7442292228018152,0.027014291580533284,-0.20066014303711657,0.46676063422417124,0.40899468998636174,0.3997845061465334,-0.5005592764505142,-0.7789426216799928,1.0255630279047443,0.11612207512923353,-0.9563903956111617,0.9940967483503986,1.51952226365398,0.4084631812658459,-0.36096171465920346,0.5075109687402947,-0.3323799294921528,-0.8619766288102164,-0.4864136956901016,0.09854744079492525,-0.4790168876948694,1.51952226365398,-0.5353905090392265,0.2001732825113492,0.5218981341354442,-0.5390065499304642,0.42682526277596033,-1.3140652087339346,-0.10886313985224694,0.6818143304441393,-0.37984593802860234,-0.472069324241871,-1.359690308177365,-0.18440471707635714,0.44421605318411184,-0.8774862678127515,-0.7524215963536867,-0.8774862678127515,-0.8045702113826406,-0.1672462474616756,0.4127473187634362,-0.24849171210435328,-1.3775163007439442,0.07811515649611342,-0.6003034353970007,0.014055151596155141,0.4598720283998276,0.21567411283222998,-2.0599264207393873,1.3756804198072694,-0.4194990960913283,-0.16579947806328899,0.14546752551574,0.332469244679613,1.22484371630756,0.8921674205466855,-0.156334203958365,-0.30237992606239755,-1.0696368483126142,0.24681765172015727,-0.45539113149419763,-0.3772016533084966,1.7200323331549863,1.7128314778586473,-1.158800179453246,-0.01268107507725691,-0.07338686497909885,0.0449984800162152,-0.6035239504473988,0.5624544904071866,-0.9003793735045265,1.141657980701138,-0.006724518641090693,0.8441816558524938,-0.6200459225412563,1.5991499819031392,1.3984768876578628,-0.7553027126017051,-0.8134270524116792,-0.3214862537380147,-0.166734434575331,-0.03663142514403017,0.7935254592193348,-1.2195555935747528,0.5645881245110252
0.2386846823376114,-0.003992640767648926,0.11772293643825821,0.18243952796934057,-0.11557407888618912,0.2744008047962918,-0.9700225782137345,0.05792069616844252,-0.29093572598373674,-0.08495307678201595,-0.3655284165698022,-0.42794365823780567,0.20695914847054597,-0.04202016129871097,0.3582642244079853,0.4457491432134683,-0.035279963454101365,0.2992569772794459,-0.05497040325835778,-0.1739343514728758,-0.12715676099263357,0.11170494110526435,0.45659090197073604,0.02832577762268606,0.39693530756112333,-0.1796019450047657,0.1416927056345428,0.13180073366605158,-0.11464596322072988,-0.3690202099092686,0.033593671410802384,-0.15246213169041184,0.298739061263964,0.003603674903039698,0.24626580862872557,0.030176879356383197,-0.21072466761104774,0.25696686167933086,0.0954666194762518,-0.4501780286951179,0.31389729741899985,0.4865251093562252,0.11130719364956793,-0.20175331400271895,0.11587113532605661,-0.14634480613158998,-0.4077190097664548,-0.31491052801741526,-0.06854863943821146,-0.2159242413641279,0.4865251093562252,-0.3379676136019587,0.33160431509126653,0.4250511081530413,-0.3518746468001192,0.23163422027037747,-0.46000402490666925,-0.07069546732593773,0.2620797944646594,-0.14615964361784872,-0.22532193429436542,-0.35907744950512555,-0.1767790031937811,0.121736097108356,-0.1453277177902243,-0.3051005942830154,-0.1453277177902243,-0.2603954695478483,-0.1399411079237476,0.07112174012537276,-0.10233186843559877,-0.5084704558144696,0.147091089210102,-0.2354575177721281,-0.12209521151771593,0.12015507599063041,0.20874463598717885,-0.6909146627435636,0.26964741546891335,-0.1719468734379146,0.26335751410971603,-0.1079712810803718,0.02555661900023714,0.3422571422585076,0.030619015649455752,-0.18640951090435406,-0.1341869626364916,-0.057337753042754035,-0.11604654276397461,-0.24197499284835655,-0.024837527161715334,0.5453689292318797,0.7727460235324461,-0.3776255591306896,-0.1481439000501155,-0.08495644627969257,0.23104492215624378,-0.2113292231359326,0.20927379896236858,-0.34196206622505515,0.34859931376819653,-0.2503218283646652,0.2966148303759903,-0.28093245927373556,0.5322153330318893,0.31379127131201207,-0.016083814491908804,-0.2898716977113017,-0.23996779228045453,-0.1987183151552401,-0.04646993623245635,0.5142497456393618,-0.5327638383756229,0.28388783313849125
0.6111147530551089,0.068481885004822,0.3792832834599505,-0.015397802268483113,-0.3644450884247625,0.4312175305477696,-0.9773094514621796,-0.13614252884895528,-0.6096728256718029,-0.2578180340368512,-0.5052495529613721,-0.43109994482335684,0.35099194243769805,-0.15215247042075888,0.565131223885826,0.8079003238546928,0.025971009887315863,0.05184963089213859,-0.06572985498409575,-0.2504926916965625,-0.3509566974130423,0.3005653001585134,0.443443297370264,-0.14319480835923365,0.9517883525790662,-0.3860332836024615,-0.20172137707008808,0.45986120428722016,-0.17650374826436888,-0.6945775730366713,0.07514597153573162,-0.3244652013802382,0.45273022309711114,-0.2496406816902007,-0.43131715710983326,-0.024004145590419256,-0.04198252710775237,0.5155568775786588,0.18593842118438392,-0.4178636190473761,0.15246181099727962,0.4178982075167157,-0.0999331219784387,-0.34411088730047473,0.47290718837202494,-0.1631623663139213,-0.6717766957845317,-0.3462680078813129,-0.2732954202296758,-0.2560045906583006,0.4178982075167157,-0.5435280898822561,0.9930134739914562,0.9676312647816222,-0.48185511137113846,0.41320633373512855,-0.6506978062395528,0.15422260406622743,0.11521855163876663,-0.1452365564032174,-0.47425427482998184,-0.5452246547947031,-0.3887888198138271,0.22099247757429183,-0.2662682157385239,-0.35777648313708,-0.2662682157385239,-0.3478240256350613,-0.12086337647663185,0.15673662192789103,-0.3905458763126755,-0.683981837995355,0.3925951918869819,-0.300382844802545,-0.32712573300754166,0.035560545752077094,0.04624217679848191,-1.2244355136630154,0.7388420067495435,-0.1728897505746388,0.2296604169165334,0.09950841162067924,0.05661345175291255,0.7275905701235366,0.7099755266349972,-0.7372153933495923,-0.2740314203176269,-0.06476559543343458,-0.10956859811272976,-0.25366894352093344,-0.3267774839807375,0.9036468607824337,0.8977241912701872,-0.2884200653206322,-0.00338012521444786,0.2639973983061993,-0.2612654527427302,-0.24875116145901194,0.24810298180803453,-0.32080079725391725,0.9260478148654192,-0.40387368763639175,0.6486123421452021,-0.7454224623257952,0.4758027498665172,0.7683512051816256,-0.6321872828320088,-0.26768346400379694,-0.46260139600024835,0.026835440268029892,-0.11389943358970549,0.7756668986385389,-0.7368152457926853,0.22998410926192075
0.11208448709750707,-0.09955694923267078,-0.020976866471303177,0.12947099602941292,-0.09932843043926545,0.11835391665086926,-0.22452445060849194,-0.02415963153231935,-0.16982017451609444,-0.1141504861089357,-0.12529492530316264,-0.19751708448235047,0.20771157734262974,-0.013120962309747146,0.21012034044207922,0.18408156056741515,-0.049847889408090075,0.15304922598076837,0.08826764737865636,-0.0773230114424071,-0.046678444526786184,-0.14453765405246596,0.25551889538089007,-0.06188155331548851,0.21568456071231099,-0.09437960699220711,-0.02879453367740529,0.22191424954626388,-0.06902486048355976,-0.19817125608114242,-0.1447856502649443,-0.09245521240709659,0.11647227183392643,-0.04091675730831305,-0.07830905293108517,0.03951179884096207,0.009896029319486986,0.07363262245149349,0.005917235563069118,-0.12253907613999382,0.1702319858387979,0.22391638544664522,-0.06631210573599733,-0.22294454698898714,0.056222667179720055,-0.03949889813183505,-0.20263359431403857,-0.11658337244584761,-0.05704433369349344,-0.09337770381332562,0.22391638544664522,0.024133520472609155,0.262012648277463,0.25593218529598777,-0.1519990748764366,0.12289384757579422,-0.16586734079094145,-0.01880665462324301,0.11754050746275244,-0.06036870588474142,-0.07307491845584739,-0.12313101188777725,-0.08087710215867283,0.03565683822027474,-0.018094829188858956,-0.05482251115378033,-0.018094829188858956,-0.04942186346732006,-0.021466742394062353,-0.030144517173261314,-0.015983132412194498,-0.1835600375136557,-0.005486199775918743,-0.11162436788039558,-0.14353856594359432,-0.03320036417664558,0.09790475622795217,-0.2663631783764777,0.14396785188220484,-0.06749073019639311,0.08140458218719362,-0.031024676067318867,-0.019542804692886884,0.2820484507962124,0.1104804159310769,-0.17000419747807252,-0.074454895187494,0.10174579674090421,-0.09410337960735829,-0.10088628447516833,-0.04293399562083097,0.16855469350025884,0.1752664097191888,-0.11963826420556288,-0.16998847865094915,-0.010901114098794209,-0.056190663612770204,-0.19829774931448535,-0.038782507048028055,-0.20734554884492704,0.022386704701192736,-0.35814012902384,0.1187533227995184,-0.23744975203020519,0.037262384545148707,-0.07547794873060001,-0.11978995844723295,-0.06881394262275066,-0.05195147476729916,-0.051455030484803946,-0.046809480434601154,0.07148891545984475,-0.3189628430355373,0.09235550642141972
0.014768153523031452,-0.02975130241980544,0.11090262095119009,0.057014472107438964,-0.09175067431480881,0.11977324042119761,-0.25028466227671425,-0.058926437687536845,-0.19716467638967422,-0.09681853122711576,-0.18550949905043737,-0.08837711672551721,0.17787871766750857,0.007590924898885231,0.15598870137371548,0.18205820842783899,-0.07825928249146916,0.15377123855682764,0.04124108465319693,-0.10029055051107667,-0.012934939685198777,0.019240851237737958,0.1652377788728636,-0.006672934213299486,0.26454317262923704,-0.16192626163457008,0.06456748683421075,0.10386391500624993,-0.09877066796253317,-0.2196838682784908,-0.049478156301220266,-0.15850426928592806,0.12983186204351546,-0.06506513445340541,-0.09206396406674874,0.004974465755287029,-0.010341941395851671,0.11012698449035865,0.07540994835283205,-0.098770288214356,0.18036551424440794,0.23726912754500967,-0.024534151041790096,-0.17037417053449155,0.1678412121819912,-0.05294808627205472,-0.18182679072765182,-0.13008430267722204,-0.04656701430169215,-0.1094098691823329,0.23726912754500967,0.03725473078089459,0.2544155331760786,0.28852223100460145,-0.1210700328731431,0.11734565726528517,-0.21725285182724807,0.009552949107036801,0.10668410068373711,-0.07269367279255505,-0.1022731042850617,-0.1265045310332904,-0.09691435661128371,-0.016575182400201564,-0.08177295235678375,-0.07198338773538536,-0.08177295235678375,-0.07527256149735664,-0.038508561582010215,0.046931635448377564,-0.011921111230777765,-0.22677760479486703,0.12412605425743543,-0.11953646807883667,-0.09729713511324148,0.022789041429712876,0.07817269151020688,-0.3609461149235184,0.22529752200688896,-0.07418426688283453,0.08364164175909841,0.12793248671552096,0.09309064827388291,0.22221982345653668,0.11354140425983322,-0.08275608173027782,-0.11444821524250144,0.04281410931536112,-0.17610435262031637,-0.050696273064537195,-0.05196222811614199,0.11408967593938427,0.15056641707874466,-0.04456360736100343,0.006885923338360033,-0.006555500429027935,-0.00021030566782481394,0.007582755341508864,-0.007462638100001662,-0.06732835859264343,0.13274930762459872,-0.17436272864560257,0.21048187449667446,-0.10277313775885248,0.10748735496721314,0.2186149908070269,-0.15327356472911974,-0.05741713545234972,-0.039660966801113695,-0.056624528178960645,0.00064460559347526,0.1473472695360827,-0.11783408749032151,0.16126681581797267
-0.05037389359232442,0.03413231442819662,-0.14155465625041133,0.1416572722118808,-0.1322408411058498,0.15468883759266458,-0.6142733208760512,-0.10300577239958772,-0.3234337679494082,-0.1393762926086949,-0.5313468235336519,-0.48492985215937,0.30925742449838295,-0.014221838025963149,0.43314832297124406,0.46012332847199794,-0.1529428689799521,0.5053052259851876,-0.09726588293146181,-0.3055204085853492,-0.04272594665040165,0.08098848039772436,0.10115965024121194,-0.22169062149807325,0.34195838023607994,-0.3596833098361831,0.127076084925774,-0.16007995620546386,-0.1441161407723329,-0.39891398929186767,0.005749540925560216,-0.3767766677964925,0.18275687633381713,0.01688827976908298,0.03318821343245192,-0.07400678183563485,-0.29703937578784906,0.3192504925562843,0.10360175893099856,-0.34281808376025796,0.4598115623634,0.6114481055261098,0.10892519309471803,-0.2626144859547936,0.06667744496264792,-0.10290639227998896,-0.4645822738476054,-0.28749235377212995,-0.03147023036788318,-0.33958827853475565,0.6114481055261098,-0.3214550806688833,0.39360761371895103,0.4047538490824699,-0.2933304931472116,0.09816176016911515,-0.5128506835972012,-0.011980749704581264,0.18085551711661507,-0.15459245124334076,-0.2441811789630844,-0.32172534688759435,-0.13612669904221664,0.06399212408771557,-0.16648928206854607,-0.1787164362098509,-0.16648928206854607,-0.16873159642606264,-0.04818392334658413,0.26331684767459507,-0.14100743604893778,-0.527658951398508,-0.11621244152178402,-0.3902497636974912,0.19883967445178247,0.10407765910534961,0.20582831048016625,-0.865523779231452,0.4938338975179856,-0.20063296532427885,0.2431220348240384,-0.056510460940097304,-0.08973248106686502,0.41313765560953114,0.05170267379912364,-0.12776749016692182,-0.2616329195641304,-0.10156520892792056,-0.1329517429517843,-0.08419654709170285,-0.09661888523674288,0.5809533809641835,0.40982442018945286,-0.35147917817683816,-0.008182916034928538,0.016504369513185544,-0.00917297950903219,-0.13517698125509794,0.13432545522432363,-0.06454565102664223,0.18006817979056436,-0.14312945556915213,0.3531403799870714,-0.21232856216997512,0.4113630756602087,0.5123948834380564,-0.2869601082941417,-0.24092867660482584,-0.04388891682075518,-0.1696302860933229,0.0900094981341824,0.3819508200338427,-0.18781678949436778,0.21013453353667577
0.765085003667636,-0.16762464522013068,-0.034934923647200807,0.7979473064549663,-0.09300725546719628,0.43820462473321786,-2.574895397303557,0.17697487045420374,-0.6041387672738924,-0.05032367470128424,-1.20148940489424,-1.2461258009757763,0.8511586728837615,-0.4140460034931523,0.8769424082329269,1.4254857017160334,0.086910410171401,0.5329077827218379,-0.5468386363518334,-0.49628975979177065,-0.3778669372197112,0.36027940190417795,0.8522912517224677,-0.20004926087919894,0.5123143439503038,-0.4459145476346196,0.5295092774605515,0.061508254709426544,-0.15847995334531717,-0.8436599078138969,0.5610723499945975,-0.4323131703409516,0.44415942638335626,0.09131855912097023,0.7844239130167996,-0.22588368912929815,-1.343842531834867,0.8195819516718158,0.0928223589360613,-1.0055793858481221,1.0194107863419832,1.576647013897387,0.20490672323663223,-0.38605486591240706,0.2792398309757505,-0.02929107179485005,-1.250989371579301,-0.7014211922764463,0.062294707055825696,-0.6688671301747197,1.576647013897387,-1.2849360127716103,0.1864249525835988,0.5864234253129912,-0.6545995556368178,0.26632289421670896,-1.348541277513262,-0.7338053237265674,0.36920564578650805,-0.2900733984417927,-0.5110736820407901,-1.0269435072461708,-0.3829962681455208,0.6630981715242532,-0.5344616244953824,-0.5000648622651961,-0.5344616244953824,-0.5296535650959858,0.1344427595722111,0.5887756291629997,-0.27917800258958614,-1.4615922889429298,0.023316648479111562,-0.7529549868400884,-0.4365937744270398,0.7579215087519099,0.30406614985155966,-2.0673750877641357,1.520093198572314,-0.36234546384490474,0.5561873511450628,-0.012304121254526096,0.14686784481379384,0.7391849192612409,0.33976706344928076,-0.16978825993675017,-0.3654226199443055,-0.5682681215087557,-0.22160549430976248,-0.4411600194694874,-0.7669572938949593,1.4066605464798927,2.257934468766824,-0.876860554288305,-0.43439781955010315,-0.6476918652826699,1.0858220034285346,-0.619097008530487,0.6228293271262697,-0.6095914876543227,0.3479705317155428,-0.19615314077347235,0.7662252319514252,-0.6063086221313478,1.6243301698365444,1.56841825373424,-0.7853394291488708,-0.8924234790397619,-0.6731460150395371,-0.020437216100305855,0.08105446459561286,1.2375144401338996,-1.182182735898201,0.7931209837510271
-0.07961331861198812,0.08559949333335554,0.17353218333286766,0.4203109518182359,-0.221596158534485,0.26012151819673157,-0.6039390971402916,-0.10717793439459106,-0.36517866605353094,-0.23163017587230453,-0.36467417307085426,-0.4146087019716178,0.37829928903555143,0.07673010735100963,0.27579970385863994,0.5487703480500483,-0.07131316770814708,0.372423983754416,-0.12177824342215973,-0.22446756954651179,-0.30825642565453115,0.016051491034154326,0.38881536117021537,-0.15786503654412484,0.22990250614954916,-0.1573184782805286,0.166116524239973,0.07817663800997428,-0.1820864739886606,-0.3978913779871341,-0.07154395658427702,-0.16178929575319703,0.33557577451345516,0.11712281132226343,0.006015415383095781,-0.05729700857373294,-0.08456646075836277,0.3835801829955713,0.10486549170829537,-0.34180289034406924,0.38228101526141006,0.46207312856184185,0.12671342852350045,-0.33045886650791206,0.2167022645174142,-0.2207531139379605,-0.34329066892723764,-0.1997039718821529,-0.12276859959592677,-0.26015593513064544,0.46207312856184185,-0.013588865956272246,0.2218438896456778,0.3017242656494597,-0.2287748493466148,0.006617282464001488,-0.40823221222045475,0.014429887834553855,0.27086957421029406,-0.12452360110580411,-0.15252748687438933,-0.40519627712512085,-0.20324245421254175,0.02269466884091491,-0.22190090131166862,-0.323008046056984,-0.22190090131166862,-0.2968583213857684,-0.2042593098668322,0.15004303006591702,-0.09950397500077875,-0.4116366270187421,0.1906721509647557,-0.2949484657335463,-0.22602443128565763,0.04262029612579093,0.190823705835232,-0.9240505415504978,0.4732744993348528,-0.12220873081275019,0.005526065588166544,-0.023618670090793492,0.07107151256236,0.5042477117579726,0.1348795032251089,-0.11240013278603801,-0.1827321926588253,-0.12719090873189126,-0.032862618881851435,-0.1389310887588883,0.004382789301280526,0.5628676595655955,0.6827448114827736,-0.14644928820682646,-0.024184202842310445,0.040736332604349966,-0.016066614234012344,-0.249844134884382,0.250329650412409,-0.0713352053237958,0.38726413448421765,-0.2235336854958496,0.24135606877137095,-0.3511497872673465,0.6243142449040796,0.30365642811172905,-0.24019792588599684,-0.1522228063943688,-0.06953285471714302,-0.023778258431171883,-0.03485817874589722,0.3627299057578475,-0.3169603024602046,0.17060532183397203
