X1	X2
170.84571428571428	311.3131313131313
131.3257142857143	263.93939393939394
35.34857142857143	133.0976430976431
131.3257142857143	81.21212121212125
42.40571428571428	194.006734006734
149.6742857142857	159.040404040404
264	137.60942760942763
52.285714285714285	38.35016835016836
255.5314285714286	335
17	329.36026936026934
163.78857142857143	208.67003367003366
258.3542857142857	46.24579124579128
252.70857142857142	262.8114478114478
194.84	0
24.057142857142857	245.8922558922559
